COMPANY_CODE,PART_NO,YEAR,ANT_0,ANT_1,ANT_2,ANT_3,ANT_4,ANT_5,ANT_6,ANT_7,ANT_8,ANT_9,ANT_10,ANT_11,ANT_12,ANT_13,CON_0,CON_1,CON_2,CON_3,CON_4,CON_5,CON_6,CON_7,CON_8,CON_9,CON_10,CON_11,CON_12,CON_13,SUPPORT,ANT_COUNT,COMBO_COUNT,PERCENT
95018-3,CP96SDB32-50C,2019,CP96SDB32-50C,AS4201F-U04-12A, , , , , , , , , , , , ,AS2201F-U01-10A,CP96SDB40-50C, , , , , , , , , , , , ,0.20512820512820512,8,8,100.0
95018-3,CP96SDB32-50C,2019,CP96SDB32-50C, , , , , , , , , , , , , ,AS2201F-U01-10A,CP96SDB40-50C,AS4201F-U04-12A, , , , , , , , , , , ,0.20512820512820512,39,8,20.51282051282051
95018-3,CP96SDB32-50C,2019,CP96SDB32-50C, , , , , , , , , , , , , ,KQ2L06-M5A, , , , , , , , , , , , , ,0.20512820512820512,39,8,20.51282051282051
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B, , , , , , , , , , , , , ,AW20-02BG1-B, , , , , , , , , , , , , ,0.1506849315068493,146,22,15.068493150684931
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B, , , , , , , , , , , , , ,AW40-04BG1-B, , , , , , , , , , , , , ,0.13013698630136986,146,19,13.013698630136986
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B, , , , , , , , , , , , , ,AC40A-04G1-B, , , , , , , , , , , , , ,0.13013698630136986,146,19,13.013698630136986
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B, , , , , , , , , , , , , ,AN15-02, , , , , , , , , , , , , ,0.1232876712328767,146,18,12.32876712328767
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B, , , , , , , , , , , , , ,KQ2L12-U04A, , , , , , , , , , , , , ,0.1232876712328767,146,18,12.32876712328767
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B, , , , , , , , , , , , , ,AF40-04B-A, , , , , , , , , , , , , ,0.1232876712328767,146,18,12.32876712328767
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B, , , , , , , , , , , , , ,KQ2L10-U02A, , , , , , , , , , , , , ,0.1232876712328767,146,18,12.32876712328767
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B,KQ2H08-U02A, , , , , , , , , , , , ,KQ2L08-U02A, , , , , , , , , , , , , ,0.11643835616438356,26,17,65.38461538461539
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B, , , , , , , , , , , , , ,KQ2L08-U02A,KQ2H08-U02A, , , , , , , , , , , , ,0.11643835616438356,146,17,11.643835616438356
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B,KQ2L08-U02A, , , , , , , , , , , , ,KQ2H08-U02A, , , , , , , , , , , , , ,0.11643835616438356,29,17,58.620689655172406
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B, , , , , , , , , , , , , ,TU0805BU-20, , , , , , , , , , , , , ,0.11643835616438356,146,17,11.643835616438356
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B, , , , , , , , , , , , , ,KQ2H12-U04A, , , , , , , , , , , , , ,0.11643835616438356,146,17,11.643835616438356
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B, , , , , , , , , , , , , ,KQ2T10-00A, , , , , , , , , , , , , ,0.11643835616438356,146,17,11.643835616438356
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B, , , , , , , , , , , , , ,KQ2L10-U03A, , , , , , , , , , , , , ,0.1095890410958904,146,16,10.95890410958904
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B, , , , , , , , , , , , , ,AN40-04, , , , , , , , , , , , , ,0.1095890410958904,146,16,10.95890410958904
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B, , , , , , , , , , , , , ,KQ2H10-U04A, , , , , , , , , , , , , ,0.1095890410958904,146,16,10.95890410958904
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B, , , , , , , , , , , , , ,AS1201F-M5-06A, , , , , , , , , , , , , ,0.1095890410958904,146,16,10.95890410958904
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B, , , , , , , , , , , , , ,KQ2T08-00A,KQ2L08-U02A, , , , , , , , , , , , ,0.1095890410958904,146,16,10.95890410958904
95018-3,AR40-04BG1-B,2019,KQ2T08-00A,AR40-04BG1-B, , , , , , , , , , , , ,KQ2L08-U02A, , , , , , , , , , , , , ,0.1095890410958904,19,16,84.21052631578947
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B,KQ2L08-U02A, , , , , , , , , , , , ,KQ2T08-00A, , , , , , , , , , , , , ,0.1095890410958904,29,16,55.172413793103445
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B,AR20-02BG1-B, , , , , , , , , , , , ,KQ2L08-U02A, , , , , , , , , , , , , ,0.10273972602739725,41,15,36.58536585365854
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B,KQ2L08-U02A, , , , , , , , , , , , ,AR20-02BG1-B, , , , , , , , , , , , , ,0.10273972602739725,29,15,51.724137931034484
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B, , , , , , , , , , , , , ,KQ2L08-U02A,AR20-02BG1-B, , , , , , , , , , , , ,0.10273972602739725,146,15,10.273972602739725
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B, , , , , , , , , , , , , ,KQ2H10-U02A, , , , , , , , , , , , , ,0.10273972602739725,146,15,10.273972602739725
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B, , , , , , , , , , , , , ,AR20-02BG1-B,KQ2H08-U02A, , , , , , , , , , , , ,0.10273972602739725,146,15,10.273972602739725
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B,KQ2H08-U02A, , , , , , , , , , , , ,AR20-02BG1-B, , , , , , , , , , , , , ,0.10273972602739725,26,15,57.692307692307686
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B,AR20-02BG1-B, , , , , , , , , , , , ,KQ2H08-U02A, , , , , , , , , , , , , ,0.10273972602739725,41,15,36.58536585365854
95018-3,AR40-04BG1-B,2019,AR40-04BG1-B, , , , , , , , , , , , , ,KQ2T12-00A, , , , , , , , , , , , , ,0.10273972602739725,146,15,10.273972602739725
