COMPANY_CODE,PART_NO,YEAR,ANT_0,ANT_1,ANT_2,ANT_3,ANT_4,ANT_5,ANT_6,ANT_7,ANT_8,ANT_9,ANT_10,ANT_11,ANT_12,ANT_13,CON_0,CON_1,CON_2,CON_3,CON_4,CON_5,CON_6,CON_7,CON_8,CON_9,CON_10,CON_11,CON_12,CON_13,SUPPORT,ANT_COUNT,COMBO_COUNT,PERCENT
95018-3,AW20-F02BG1-B,2018,AW20-F02BG1-B, , , , , , , , , , , , , ,KQ2L10-U04A, , , , , , , , , , , , , ,0.14285714285714285,14,2,14.285714285714285
95018-3,AW20-F02BG1-B,2018,AW20-F02BG1-B, , , , , , , , , , , , , ,MKB63-20LZ,KQ2L08-U02A,AS2201F-U02-08A,MKB63-20RZ,CDQ2B50-20DZ, , , , , , , , , ,0.14285714285714285,14,2,14.285714285714285
95018-3,AW20-F02BG1-B,2018,AW20-F02BG1-B,CDQ2B50-20DZ, , , , , , , , , , , , ,KQ2L08-U02A,MKB63-20LZ,AS2201F-U02-08A,MKB63-20RZ, , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,AW20-F02BG1-B,MKB63-20RZ, , , , , , , , , , , , ,KQ2L08-U02A,MKB63-20LZ,AS2201F-U02-08A,CDQ2B50-20DZ, , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,AW20-F02BG1-B,KQ2H08-U02A, , , , , , , , , , , , ,KQ2L08-U02A,KQ2T08-00A, , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,AW20-F02BG1-B,AS2201F-U01-08A, , , , , , , , , , , , ,KQ2L08-U02A,AS2201F-U02-08A, , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,KQ2L06-U01A,AW20-F02BG1-B, , , , , , , , , , , , ,KQ2L08-U02A, , , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,KQ2L08-U02A,AW20-F02BG1-B, , , , , , , , , , , , ,KQ2L06-U01A, , , , , , , , , , , , , ,0.14285714285714285,5,2,40.0
95018-3,AW20-F02BG1-B,2018,AW20-F02BG1-B, , , , , , , , , , , , , ,AN10-01, , , , , , , , , , , , , ,0.14285714285714285,14,2,14.285714285714285
95018-3,AW20-F02BG1-B,2018,AW20-F02BG1-B, , , , , , , , , , , , , ,KQ2L08-U02A,AS2201F-U02-08A,AS2201F-U01-08A, , , , , , , , , , , ,0.14285714285714285,14,2,14.285714285714285
95018-3,AW20-F02BG1-B,2018,AW20-F02BG1-B,AS2201F-U02-08A, , , , , , , , , , , , ,KQ2L08-U02A,AS2201F-U01-08A, , , , , , , , , , , , ,0.14285714285714285,4,2,50.0
95018-3,AW20-F02BG1-B,2018,AW20-F02BG1-B, , , , , , , , , , , , , ,KQ2L08-U02A,KQ2T08-00A,KQ2H08-U02A, , , , , , , , , , , ,0.14285714285714285,14,2,14.285714285714285
95018-3,AW20-F02BG1-B,2018,KQ2L08-U02A,AW20-F02BG1-B, , , , , , , , , , , , ,AS2201F-U02-08A,AS2201F-U01-08A, , , , , , , , , , , , ,0.14285714285714285,5,2,40.0
95018-3,AW20-F02BG1-B,2018,AW20-F02BG1-B,AS2201F-U01-08A,AS2201F-U02-08A, , , , , , , , , , , ,KQ2L08-U02A, , , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,KQ2L08-U02A,AW20-F02BG1-B,AS2201F-U02-08A, , , , , , , , , , , ,AS2201F-U01-08A, , , , , , , , , , , , , ,0.14285714285714285,3,2,66.66666666666666
95018-3,AW20-F02BG1-B,2018,KQ2L08-U02A,AW20-F02BG1-B,AS2201F-U01-08A, , , , , , , , , , , ,AS2201F-U02-08A, , , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,AW20-F02BG1-B, , , , , , , , , , , , , ,KQ2L08-U02A,KQ2H08-U01A, , , , , , , , , , , , ,0.14285714285714285,14,2,14.285714285714285
95018-3,AW20-F02BG1-B,2018,AW20-F02BG1-B,KQ2H08-U01A, , , , , , , , , , , , ,KQ2L08-U02A, , , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,KQ2L08-U02A,AW20-F02BG1-B, , , , , , , , , , , , ,KQ2H08-U01A, , , , , , , , , , , , , ,0.14285714285714285,5,2,40.0
95018-3,AW20-F02BG1-B,2018,AS2201F-U02-08A,AW20-F02BG1-B, , , , , , , , , , , , ,KQ2L08-U02A,MKB63-20LZ,MKB63-20RZ,CDQ2B50-20DZ, , , , , , , , , , ,0.14285714285714285,4,2,50.0
95018-3,AW20-F02BG1-B,2018,MKB63-20LZ,AW20-F02BG1-B,MKB63-20RZ,CDQ2B50-20DZ, , , , , , , , , , ,KQ2L08-U02A,AS2201F-U02-08A, , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,MKB63-20LZ,AS2201F-U02-08A,AW20-F02BG1-B,CDQ2B50-20DZ, , , , , , , , , , ,KQ2L08-U02A,MKB63-20RZ, , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,MKB63-20LZ,AS2201F-U02-08A,AW20-F02BG1-B,MKB63-20RZ, , , , , , , , , , ,KQ2L08-U02A,CDQ2B50-20DZ, , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,KQ2L08-U02A,MKB63-20LZ,AW20-F02BG1-B,CDQ2B50-20DZ, , , , , , , , , , ,AS2201F-U02-08A,MKB63-20RZ, , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,KQ2L08-U02A,MKB63-20LZ,AW20-F02BG1-B,MKB63-20RZ, , , , , , , , , , ,AS2201F-U02-08A,CDQ2B50-20DZ, , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,KQ2L08-U02A,MKB63-20LZ,AS2201F-U02-08A,AW20-F02BG1-B, , , , , , , , , , ,MKB63-20RZ,CDQ2B50-20DZ, , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,KQ2L08-U02A,AS2201F-U02-08A,AW20-F02BG1-B,MKB63-20RZ,CDQ2B50-20DZ, , , , , , , , , ,MKB63-20LZ, , , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,MKB63-20LZ,AS2201F-U02-08A,AW20-F02BG1-B,MKB63-20RZ,CDQ2B50-20DZ, , , , , , , , , ,KQ2L08-U02A, , , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,MKB63-20LZ,KQ2L08-U02A,AW20-F02BG1-B,MKB63-20RZ,CDQ2B50-20DZ, , , , , , , , , ,AS2201F-U02-08A, , , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,MKB63-20LZ,KQ2L08-U02A,AS2201F-U02-08A,AW20-F02BG1-B,CDQ2B50-20DZ, , , , , , , , , ,MKB63-20RZ, , , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,KQ2L08-U02A,AS2201F-U02-08A,AW20-F02BG1-B,CDQ2B50-20DZ, , , , , , , , , , ,MKB63-20LZ,MKB63-20RZ, , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,MKB63-20LZ,KQ2L08-U02A,AS2201F-U02-08A,AW20-F02BG1-B,MKB63-20RZ, , , , , , , , , ,CDQ2B50-20DZ, , , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,AW20-F02BG1-B, , , , , , , , , , , , , ,SS5Y7-20-04, , , , , , , , , , , , , ,0.14285714285714285,14,2,14.285714285714285
95018-3,AW20-F02BG1-B,2018,AW20-F02BG1-B, , , , , , , , , , , , , ,KQ2L08-U02A,SY5120-5DZ-01-F2, , , , , , , , , , , , ,0.14285714285714285,14,2,14.285714285714285
95018-3,AW20-F02BG1-B,2018,AW20-F02BG1-B,SY5120-5DZ-01-F2, , , , , , , , , , , , ,KQ2L08-U02A, , , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,KQ2L08-U02A,AW20-F02BG1-B, , , , , , , , , , , , ,SY5120-5DZ-01-F2, , , , , , , , , , , , , ,0.14285714285714285,5,2,40.0
95018-3,AW20-F02BG1-B,2018,AW20-F02BG1-B, , , , , , , , , , , , , ,SY7220-5DZ-02, , , , , , , , , , , , , ,0.14285714285714285,14,2,14.285714285714285
95018-3,AW20-F02BG1-B,2018,AW20-F02BG1-B, , , , , , , , , , , , , ,TU0604BU-100, , , , , , , , , , , , , ,0.14285714285714285,14,2,14.285714285714285
95018-3,AW20-F02BG1-B,2018,KQ2L08-U02A,AS2201F-U02-08A,AW20-F02BG1-B,MKB63-20RZ, , , , , , , , , , ,MKB63-20LZ,CDQ2B50-20DZ, , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,KQ2L08-U02A,AW20-F02BG1-B,MKB63-20RZ, , , , , , , , , , , ,MKB63-20LZ,AS2201F-U02-08A,CDQ2B50-20DZ, , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,KQ2L08-U02A,AW20-F02BG1-B, , , , , , , , , , , , ,MKB63-20LZ,AS2201F-U02-08A,MKB63-20RZ,CDQ2B50-20DZ, , , , , , , , , , ,0.14285714285714285,5,2,40.0
95018-3,AW20-F02BG1-B,2018,MKB63-20LZ,AW20-F02BG1-B, , , , , , , , , , , , ,KQ2L08-U02A,AS2201F-U02-08A,MKB63-20RZ,CDQ2B50-20DZ, , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,AW20-F02BG1-B,MKB63-20RZ,CDQ2B50-20DZ, , , , , , , , , , , ,KQ2L08-U02A,MKB63-20LZ,AS2201F-U02-08A, , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,AS2201F-U02-08A,AW20-F02BG1-B,CDQ2B50-20DZ, , , , , , , , , , , ,KQ2L08-U02A,MKB63-20LZ,MKB63-20RZ, , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,AS2201F-U02-08A,AW20-F02BG1-B,MKB63-20RZ, , , , , , , , , , , ,KQ2L08-U02A,MKB63-20LZ,CDQ2B50-20DZ, , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,KQ2L08-U02A,AW20-F02BG1-B,CDQ2B50-20DZ, , , , , , , , , , , ,MKB63-20LZ,AS2201F-U02-08A,MKB63-20RZ, , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,KQ2L08-U02A,AW20-F02BG1-B,MKB63-20RZ,CDQ2B50-20DZ, , , , , , , , , , ,MKB63-20LZ,AS2201F-U02-08A, , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,KQ2L08-U02A,AS2201F-U02-08A,AW20-F02BG1-B, , , , , , , , , , , ,MKB63-20LZ,MKB63-20RZ,CDQ2B50-20DZ, , , , , , , , , , , ,0.14285714285714285,3,2,66.66666666666666
95018-3,AW20-F02BG1-B,2018,MKB63-20LZ,AW20-F02BG1-B,CDQ2B50-20DZ, , , , , , , , , , , ,KQ2L08-U02A,AS2201F-U02-08A,MKB63-20RZ, , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,MKB63-20LZ,AW20-F02BG1-B,MKB63-20RZ, , , , , , , , , , , ,KQ2L08-U02A,AS2201F-U02-08A,CDQ2B50-20DZ, , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,MKB63-20LZ,AS2201F-U02-08A,AW20-F02BG1-B, , , , , , , , , , , ,KQ2L08-U02A,MKB63-20RZ,CDQ2B50-20DZ, , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,KQ2L08-U02A,MKB63-20LZ,AW20-F02BG1-B, , , , , , , , , , , ,AS2201F-U02-08A,MKB63-20RZ,CDQ2B50-20DZ, , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,AS2201F-U02-08A,AW20-F02BG1-B,CDQ2B50-20DZ,MKB63-20RZ, , , , , , , , , , ,KQ2L08-U02A,MKB63-20LZ, , , , , , , , , , , , ,0.14285714285714285,2,2,100.0
95018-3,AW20-F02BG1-B,2018,AW20-F02BG1-B, , , , , , , , , , , , , ,KQ2L08-U02A,KQ2L06-U01A, , , , , , , , , , , , ,0.14285714285714285,14,2,14.285714285714285
95018-3,V111-5L,2018,SY5120-5LOU-C6,V111-5L,SY3540R-5LOU, , , , , , , , , , , ,SY3120-5LOU-C4, , , , , , , , , , , , , ,0.21428571428571427,3,3,100.0
95018-3,V111-5L,2018,SY5120-5LOU-C6,V111-5L,SY3120-5LOU-C4, , , , , , , , , , , ,SY3540R-5LOU, , , , , , , , , , , , , ,0.21428571428571427,3,3,100.0
95018-3,V111-5L,2018,V111-5L,SY3540R-5LOU,SY3120-5LOU-C4, , , , , , , , , , , ,SY5120-5LOU-C6, , , , , , , , , , , , , ,0.21428571428571427,3,3,100.0
95018-3,V111-5L,2018,SY5120-5LOU-C6,V111-5L, , , , , , , , , , , , ,SY3540R-5LOU,SY3120-5LOU-C4, , , , , , , , , , , , ,0.21428571428571427,3,3,100.0
95018-3,V111-5L,2018,V111-5L,SY3540R-5LOU, , , , , , , , , , , , ,SY5120-5LOU-C6,SY3120-5LOU-C4, , , , , , , , , , , , ,0.21428571428571427,4,3,75.0
95018-3,V111-5L,2018,V111-5L,SY3120-5LOU-C4, , , , , , , , , , , , ,SY5120-5LOU-C6,SY3540R-5LOU, , , , , , , , , , , , ,0.21428571428571427,3,3,100.0
95018-3,V111-5L,2018,V111-5L, , , , , , , , , , , , , ,SY5120-5LOU-C6,SY3540R-5LOU,SY3120-5LOU-C4, , , , , , , , , , , ,0.21428571428571427,14,3,21.428571428571427
95018-3,V111-5L,2018,V111-5L, , , , , , , , , , , , , ,TU0604BU-100, , , , , , , , , , , , , ,0.21428571428571427,14,3,21.428571428571427
95018-3,KJ20D,2018,KJ20D, , , , , , , , , , , , , ,AN40-04, , , , , , , , , , , , , ,0.24528301886792453,53,13,24.528301886792452
95018-3,KJ20D,2018,KJ20D, , , , , , , , , , , , , ,D5080, , , , , , , , , , , , , ,0.22641509433962265,53,12,22.641509433962266
95018-3,KJ20D,2018,KJ20D, , , , , , , , , , , , , ,AS3201F-U03-08A, , , , , , , , , , , , , ,0.20754716981132076,53,11,20.754716981132077
95018-3,KJ20D,2018,KJ20D, , , , , , , , , , , , , ,E5080, , , , , , , , , , , , , ,0.20754716981132076,53,11,20.754716981132077
95018-3,KJ20D,2018,KJ20D, , , , , , , , , , , , , ,GKM20-40, , , , , , , , , , , , , ,0.20754716981132076,53,11,20.754716981132077
95018-3,KJ20D,2018,KJ16D,KJ20D, , , , , , , , , , , , ,D5100, , , , , , , , , , , , , ,0.20754716981132076,14,11,78.57142857142857
95018-3,KJ20D,2018,KJ20D,D5100, , , , , , , , , , , , ,KJ16D, , , , , , , , , , , , , ,0.20754716981132076,13,11,84.61538461538461
95018-3,KJ20D,2018,KJ20D, , , , , , , , , , , , , ,KJ16D,D5100, , , , , , , , , , , , ,0.20754716981132076,53,11,20.754716981132077
95018-3,KJ16D,2018,KJ16D, , , , , , , , , , , , , ,D5063, , , , , , , , , , , , , ,0.15625,96,15,15.625
95018-3,KJ16D,2018,KJ16D, , , , , , , , , , , , , ,KJ12D, , , , , , , , , , , , , ,0.15625,96,15,15.625
95018-3,KJ16D,2018,KJ16D, , , , , , , , , , , , , ,C5063, , , , , , , , , , , , , ,0.14583333333333334,96,14,14.583333333333334
95018-3,KJ16D,2018,KJ16D, , , , , , , , , , , , , ,KJ10D, , , , , , , , , , , , , ,0.13541666666666666,96,13,13.541666666666666
95018-3,KJ16D,2018,KJ16D, , , , , , , , , , , , , ,GKM20-40, , , , , , , , , , , , , ,0.125,96,12,12.5
95018-3,KJ16D,2018,KJ16D, , , , , , , , , , , , , ,KJ20D,D5100, , , , , , , , , , , , ,0.11458333333333333,96,11,11.458333333333332
95018-3,KJ16D,2018,KJ16D, , , , , , , , , , , , , ,GKM16-32, , , , , , , , , , , , , ,0.11458333333333333,96,11,11.458333333333332
95018-3,KJ16D,2018,KJ16D,D5100, , , , , , , , , , , , ,KJ20D, , , , , , , , , , , , , ,0.11458333333333333,11,11,100.0
95018-3,KJ16D,2018,KJ16D,E5050, , , , , , , , , , , , ,D5050, , , , , , , , , , , , , ,0.11458333333333333,15,11,73.33333333333333
95018-3,KJ16D,2018,KJ16D,KJ20D, , , , , , , , , , , , ,D5100, , , , , , , , , , , , , ,0.11458333333333333,14,11,78.57142857142857
95018-3,KJ16D,2018,KJ16D, , , , , , , , , , , , , ,D5050,E5050, , , , , , , , , , , , ,0.11458333333333333,96,11,11.458333333333332
95018-3,KJ16D,2018,KJ16D,D5050, , , , , , , , , , , , ,E5050, , , , , , , , , , , , , ,0.11458333333333333,15,11,73.33333333333333
95018-3,KJ16D,2018,KJ16D, , , , , , , , , , , , , ,AN20-02, , , , , , , , , , , , , ,0.11458333333333333,96,11,11.458333333333332
95018-3,KJ16D,2018,KJ16D,AS2201F-U02-08A, , , , , , , , , , , , ,TU0805BU-100,AS3201F-U03-08A, , , , , , , , , , , , ,0.10416666666666667,26,10,38.46153846153847
95018-3,KJ16D,2018,TU0805BU-100,KJ16D,AS3201F-U03-08A, , , , , , , , , , , ,AS2201F-U02-08A, , , , , , , , , , , , , ,0.10416666666666667,10,10,100.0
95018-3,KJ16D,2018,KJ16D,AS2201F-U02-08A,AS3201F-U03-08A, , , , , , , , , , , ,TU0805BU-100, , , , , , , , , , , , , ,0.10416666666666667,11,10,90.9090909090909
95018-3,KJ16D,2018,TU0805BU-100,KJ16D, , , , , , , , , , , , ,AS2201F-U02-08A,AS3201F-U03-08A, , , , , , , , , , , , ,0.10416666666666667,14,10,71.42857142857143
95018-3,KJ16D,2018,KJ16D,AS3201F-U03-08A, , , , , , , , , , , , ,TU0805BU-100,AS2201F-U02-08A, , , , , , , , , , , , ,0.10416666666666667,14,10,71.42857142857143
95018-3,KJ16D,2018,KJ16D, , , , , , , , , , , , , ,TU0805BU-100,AS2201F-U02-08A,AS3201F-U03-08A, , , , , , , , , , , ,0.10416666666666667,96,10,10.416666666666668
95018-3,KJ16D,2018,TU0805BU-100,KJ16D,AS2201F-U02-08A, , , , , , , , , , , ,AS3201F-U03-08A, , , , , , , , , , , , , ,0.10416666666666667,12,10,83.33333333333334
95018-3,KJ16D,2018,KJ16D, , , , , , , , , , , , , ,AN30-03, , , , , , , , , , , , , ,0.10416666666666667,96,10,10.416666666666668
95018-3,KJ16D,2018,KJ16D, , , , , , , , , , , , , ,KQ2L08-U02A,AS2201F-U02-08A,KQ2H08-U02A, , , , , , , , , , , ,0.10416666666666667,96,10,10.416666666666668
95018-3,KJ16D,2018,KJ16D, , , , , , , , , , , , , ,PL-02, , , , , , , , , , , , , ,0.10416666666666667,96,10,10.416666666666668
95018-3,KJ16D,2018,KJ16D, , , , , , , , , , , , , ,KQ2T10-00A, , , , , , , , , , , , , ,0.10416666666666667,96,10,10.416666666666668
95018-3,KJ16D,2018,KJ16D, , , , , , , , , , , , , ,SY7120-5LZ-02, , , , , , , , , , , , , ,0.10416666666666667,96,10,10.416666666666668
95018-3,KJ16D,2018,KJ16D, , , , , , , , , , , , , ,D-M9BL-LUG, , , , , , , , , , , , , ,0.10416666666666667,96,10,10.416666666666668
95018-3,KJ16D,2018,KJ16D, , , , , , , , , , , , , ,E5063, , , , , , , , , , , , , ,0.10416666666666667,96,10,10.416666666666668
95018-3,KJ16D,2018,KQ2L08-U02A,KJ16D,AS2201F-U02-08A, , , , , , , , , , , ,KQ2H08-U02A, , , , , , , , , , , , , ,0.10416666666666667,13,10,76.92307692307693
95018-3,KJ16D,2018,KQ2L08-U02A,KJ16D,KQ2H08-U02A, , , , , , , , , , , ,AS2201F-U02-08A, , , , , , , , , , , , , ,0.10416666666666667,11,10,90.9090909090909
95018-3,KJ16D,2018,KJ16D,AS2201F-U02-08A,KQ2H08-U02A, , , , , , , , , , , ,KQ2L08-U02A, , , , , , , , , , , , , ,0.10416666666666667,12,10,83.33333333333334
95018-3,KJ16D,2018,KQ2L08-U02A,KJ16D, , , , , , , , , , , , ,AS2201F-U02-08A,KQ2H08-U02A, , , , , , , , , , , , ,0.10416666666666667,18,10,55.55555555555556
95018-3,KJ16D,2018,KJ16D,AS2201F-U02-08A, , , , , , , , , , , , ,KQ2L08-U02A,KQ2H08-U02A, , , , , , , , , , , , ,0.10416666666666667,26,10,38.46153846153847
95018-3,KJ16D,2018,KJ16D,KQ2H08-U02A, , , , , , , , , , , , ,KQ2L08-U02A,AS2201F-U02-08A, , , , , , , , , , , , ,0.10416666666666667,14,10,71.42857142857143
95018-3,AF40-04-A,2018,AF40-04-A, , , , , , , , , , , , , ,Y400T-A, , , , , , , , , , , , , ,0.1724137931034483,29,5,17.24137931034483
95018-3,AF40-04-A,2018,AF40-04-A,AR20-02BG1-B, , , , , , , , , , , , ,AR40K-04BG1-B,AR40-04BG1-B,AR20K-02BG1-B, , , , , , , , , , , ,0.10344827586206896,5,3,60.0
95018-3,AF40-04-A,2018,AF40-04-A, , , , , , , , , , , , , ,AR20-02BG1-B,AR40K-04BG1-B,AR40-04BG1-B,AR20K-02BG1-B, , , , , , , , , , ,0.10344827586206896,29,3,10.344827586206897
95018-3,AF40-04-A,2018,AF40-04-A, , , , , , , , , , , , , ,AS2000-02, , , , , , , , , , , , , ,0.10344827586206896,29,3,10.344827586206897
95018-3,AF40-04-A,2018,TU0805BU-100,AF40-04-A, , , , , , , , , , , , ,TU0604BU-100, , , , , , , , , , , , , ,0.10344827586206896,3,3,100.0
95018-3,AF40-04-A,2018,AF40-04-A,TU0604BU-100, , , , , , , , , , , , ,TU0805BU-100, , , , , , , , , , , , , ,0.10344827586206896,3,3,100.0
95018-3,AF40-04-A,2018,AF40-04-A, , , , , , , , , , , , , ,AL30-03-A, , , , , , , , , , , , , ,0.10344827586206896,29,3,10.344827586206897
95018-3,AF40-04-A,2018,AF40-04-A, , , , , , , , , , , , , ,TU0805BU-100,TU0604BU-100, , , , , , , , , , , , ,0.10344827586206896,29,3,10.344827586206897
95018-3,AF40-04-A,2018,AN40-04,AF40-04-A, , , , , , , , , , , , ,AL40-04-A, , , , , , , , , , , , , ,0.10344827586206896,6,3,50.0
95018-3,AF40-04-A,2018,AF40-04-A,AL40-04-A, , , , , , , , , , , , ,AN40-04, , , , , , , , , , , , , ,0.10344827586206896,5,3,60.0
95018-3,AF40-04-A,2018,AF40-04-A, , , , , , , , , , , , , ,AN40-04,AL40-04-A, , , , , , , , , , , , ,0.10344827586206896,29,3,10.344827586206897
95018-3,AF40-04-A,2018,AF40-04-A,AR40K-04BG1-B,AR40-04BG1-B,AR20K-02BG1-B, , , , , , , , , , ,AR20-02BG1-B, , , , , , , , , , , , , ,0.10344827586206896,3,3,100.0
95018-3,AF40-04-A,2018,AR20-02BG1-B,AF40-04-A,AR40-04BG1-B,AR20K-02BG1-B, , , , , , , , , , ,AR40K-04BG1-B, , , , , , , , , , , , , ,0.10344827586206896,3,3,100.0
95018-3,AF40-04-A,2018,AF40-04-A,AR40K-04BG1-B,AR40-04BG1-B,AR20-02BG1-B, , , , , , , , , , ,AR20K-02BG1-B, , , , , , , , , , , , , ,0.10344827586206896,3,3,100.0
95018-3,AF40-04-A,2018,AF40-04-A,AR40K-04BG1-B,AR20-02BG1-B,AR20K-02BG1-B, , , , , , , , , , ,AR40-04BG1-B, , , , , , , , , , , , , ,0.10344827586206896,3,3,100.0
95018-3,AF40-04-A,2018,AF40-04-A,AR40-04BG1-B,AR20K-02BG1-B, , , , , , , , , , , ,AR40K-04BG1-B,AR20-02BG1-B, , , , , , , , , , , , ,0.10344827586206896,3,3,100.0
95018-3,AF40-04-A,2018,AF40-04-A,AR40K-04BG1-B,AR40-04BG1-B, , , , , , , , , , , ,AR20-02BG1-B,AR20K-02BG1-B, , , , , , , , , , , , ,0.10344827586206896,3,3,100.0
95018-3,AF40-04-A,2018,AF40-04-A,AR40-04BG1-B,AR20-02BG1-B, , , , , , , , , , , ,AR40K-04BG1-B,AR20K-02BG1-B, , , , , , , , , , , , ,0.10344827586206896,5,3,60.0
95018-3,AF40-04-A,2018,AF40-04-A,AR20K-02BG1-B, , , , , , , , , , , , ,AR40K-04BG1-B,AR40-04BG1-B,AR20-02BG1-B, , , , , , , , , , , ,0.10344827586206896,3,3,100.0
95018-3,AF40-04-A,2018,AF40-04-A,AR40K-04BG1-B,AR20K-02BG1-B, , , , , , , , , , , ,AR40-04BG1-B,AR20-02BG1-B, , , , , , , , , , , , ,0.10344827586206896,3,3,100.0
